run,beta_role,beta,source_beta_tag,cell_id,dataset_id,dataset_tag,complexity_metric,knn_k,complexity_3nn_disagreement,source_dataset
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,40,dataset_040_seed_4033234,3nn_label_disagreement,3,0.024088541666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_040_seed_4033234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,41,dataset_041_seed_4133234,3nn_label_disagreement,3,0.052083333333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_041_seed_4133234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,42,dataset_042_seed_4233234,3nn_label_disagreement,3,0.037109375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_042_seed_4233234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,43,dataset_043_seed_4333234,3nn_label_disagreement,3,0.052083333333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_043_seed_4333234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,44,dataset_044_seed_4433234,3nn_label_disagreement,3,0.042317708333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_044_seed_4433234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,45,dataset_045_seed_4533234,3nn_label_disagreement,3,0.050130208333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_045_seed_4533234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,46,dataset_046_seed_4633234,3nn_label_disagreement,3,0.059895833333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_046_seed_4633234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,47,dataset_047_seed_4733234,3nn_label_disagreement,3,0.057291666666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_047_seed_4733234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,48,dataset_048_seed_4833234,3nn_label_disagreement,3,0.049479166666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_048_seed_4833234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,49,dataset_049_seed_4933234,3nn_label_disagreement,3,0.040364583333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_049_seed_4933234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,50,dataset_050_seed_5033234,3nn_label_disagreement,3,0.03125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_050_seed_5033234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,51,dataset_051_seed_5133234,3nn_label_disagreement,3,0.034505208333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_051_seed_5133234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,52,dataset_052_seed_5233234,3nn_label_disagreement,3,0.031901041666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_052_seed_5233234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,53,dataset_053_seed_5333234,3nn_label_disagreement,3,0.029296875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_053_seed_5333234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,54,dataset_054_seed_5433234,3nn_label_disagreement,3,0.045572916666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_054_seed_5433234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,55,dataset_055_seed_5533234,3nn_label_disagreement,3,0.043619791666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_055_seed_5533234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,56,dataset_056_seed_5633234,3nn_label_disagreement,3,0.043619791666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_056_seed_5633234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,57,dataset_057_seed_5733234,3nn_label_disagreement,3,0.052083333333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_057_seed_5733234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,58,dataset_058_seed_5833234,3nn_label_disagreement,3,0.041015625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_058_seed_5833234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,59,dataset_059_seed_5933234,3nn_label_disagreement,3,0.041015625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_059_seed_5933234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,60,dataset_060_seed_6033234,3nn_label_disagreement,3,0.022786458333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_060_seed_6033234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,61,dataset_061_seed_6133234,3nn_label_disagreement,3,0.045572916666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_061_seed_6133234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,62,dataset_062_seed_6233234,3nn_label_disagreement,3,0.040364583333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_062_seed_6233234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,63,dataset_063_seed_6333234,3nn_label_disagreement,3,0.030598958333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_063_seed_6333234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,64,dataset_064_seed_6433234,3nn_label_disagreement,3,0.04296875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_064_seed_6433234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,65,dataset_065_seed_6533234,3nn_label_disagreement,3,0.038411458333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_065_seed_6533234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,66,dataset_066_seed_6633234,3nn_label_disagreement,3,0.053385416666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_066_seed_6633234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,67,dataset_067_seed_6733234,3nn_label_disagreement,3,0.040364583333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_067_seed_6733234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,68,dataset_068_seed_6833234,3nn_label_disagreement,3,0.0625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_068_seed_6833234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,69,dataset_069_seed_6933234,3nn_label_disagreement,3,0.057942708333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_069_seed_6933234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,70,dataset_070_seed_7033234,3nn_label_disagreement,3,0.038411458333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_070_seed_7033234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,71,dataset_071_seed_7133234,3nn_label_disagreement,3,0.060546875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_071_seed_7133234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,72,dataset_072_seed_7233234,3nn_label_disagreement,3,0.027994791666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_072_seed_7233234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,73,dataset_073_seed_7333234,3nn_label_disagreement,3,0.052734375,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_073_seed_7333234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,74,dataset_074_seed_7433234,3nn_label_disagreement,3,0.042317708333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_074_seed_7433234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,75,dataset_075_seed_7533234,3nn_label_disagreement,3,0.028645833333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_075_seed_7533234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,76,dataset_076_seed_7633234,3nn_label_disagreement,3,0.038411458333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_076_seed_7633234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,77,dataset_077_seed_7733234,3nn_label_disagreement,3,0.059895833333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_077_seed_7733234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,78,dataset_078_seed_7833234,3nn_label_disagreement,3,0.043619791666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_078_seed_7833234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,79,dataset_079_seed_7933234,3nn_label_disagreement,3,0.039713541666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_079_seed_7933234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,80,dataset_080_seed_8033234,3nn_label_disagreement,3,0.048828125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_080_seed_8033234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,81,dataset_081_seed_8133234,3nn_label_disagreement,3,0.041015625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_081_seed_8133234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,82,dataset_082_seed_8233234,3nn_label_disagreement,3,0.030598958333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_082_seed_8233234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,83,dataset_083_seed_8333234,3nn_label_disagreement,3,0.041666666666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_083_seed_8333234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,84,dataset_084_seed_8433234,3nn_label_disagreement,3,0.035807291666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_084_seed_8433234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,85,dataset_085_seed_8533234,3nn_label_disagreement,3,0.039713541666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_085_seed_8533234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,86,dataset_086_seed_8633234,3nn_label_disagreement,3,0.024088541666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_086_seed_8633234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,87,dataset_087_seed_8733234,3nn_label_disagreement,3,0.024739583333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_087_seed_8733234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,88,dataset_088_seed_8833234,3nn_label_disagreement,3,0.057942708333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_088_seed_8833234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.37,,cell_beta_0p37_p_0p00,89,dataset_089_seed_8933234,3nn_label_disagreement,3,0.039713541666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p37_p_0p00/dataset_089_seed_8933234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,0,dataset_000_seed_035234,3nn_label_disagreement,3,0.045572916666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_000_seed_035234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,1,dataset_001_seed_135234,3nn_label_disagreement,3,0.034505208333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_001_seed_135234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,2,dataset_002_seed_235234,3nn_label_disagreement,3,0.036458333333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_002_seed_235234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,3,dataset_003_seed_335234,3nn_label_disagreement,3,0.048177083333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_003_seed_335234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,4,dataset_004_seed_435234,3nn_label_disagreement,3,0.037760416666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_004_seed_435234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,5,dataset_005_seed_535234,3nn_label_disagreement,3,0.049479166666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_005_seed_535234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,6,dataset_006_seed_635234,3nn_label_disagreement,3,0.033203125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_006_seed_635234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,7,dataset_007_seed_735234,3nn_label_disagreement,3,0.048177083333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_007_seed_735234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,8,dataset_008_seed_835234,3nn_label_disagreement,3,0.053385416666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_008_seed_835234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,9,dataset_009_seed_935234,3nn_label_disagreement,3,0.042317708333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_009_seed_935234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,10,dataset_010_seed_1035234,3nn_label_disagreement,3,0.029947916666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_010_seed_1035234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,11,dataset_011_seed_1135234,3nn_label_disagreement,3,0.029947916666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_011_seed_1135234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,12,dataset_012_seed_1235234,3nn_label_disagreement,3,0.053385416666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_012_seed_1235234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,13,dataset_013_seed_1335234,3nn_label_disagreement,3,0.044921875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_013_seed_1335234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,14,dataset_014_seed_1435234,3nn_label_disagreement,3,0.041015625,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_014_seed_1435234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,15,dataset_015_seed_1535234,3nn_label_disagreement,3,0.037760416666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_015_seed_1535234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,16,dataset_016_seed_1635234,3nn_label_disagreement,3,0.036458333333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_016_seed_1635234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,17,dataset_017_seed_1735234,3nn_label_disagreement,3,0.044921875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_017_seed_1735234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,18,dataset_018_seed_1835234,3nn_label_disagreement,3,0.045572916666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_018_seed_1835234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,19,dataset_019_seed_1935234,3nn_label_disagreement,3,0.035807291666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_019_seed_1935234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,20,dataset_020_seed_2035234,3nn_label_disagreement,3,0.05078125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_020_seed_2035234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,21,dataset_021_seed_2135234,3nn_label_disagreement,3,0.033203125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_021_seed_2135234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,22,dataset_022_seed_2235234,3nn_label_disagreement,3,0.043619791666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_022_seed_2235234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,23,dataset_023_seed_2335234,3nn_label_disagreement,3,0.046223958333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_023_seed_2335234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,24,dataset_024_seed_2435234,3nn_label_disagreement,3,0.039713541666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_024_seed_2435234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,25,dataset_025_seed_2535234,3nn_label_disagreement,3,0.033854166666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_025_seed_2535234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,26,dataset_026_seed_2635234,3nn_label_disagreement,3,0.01953125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_026_seed_2635234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,27,dataset_027_seed_2735234,3nn_label_disagreement,3,0.047526041666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_027_seed_2735234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,28,dataset_028_seed_2835234,3nn_label_disagreement,3,0.028645833333333332,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_028_seed_2835234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,29,dataset_029_seed_2935234,3nn_label_disagreement,3,0.04296875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_029_seed_2935234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,30,dataset_030_seed_3035234,3nn_label_disagreement,3,0.044921875,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_030_seed_3035234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,31,dataset_031_seed_3135234,3nn_label_disagreement,3,0.05078125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_031_seed_3135234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,32,dataset_032_seed_3235234,3nn_label_disagreement,3,0.027994791666666668,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_032_seed_3235234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,33,dataset_033_seed_3335234,3nn_label_disagreement,3,0.036458333333333336,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_033_seed_3335234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,34,dataset_034_seed_3435234,3nn_label_disagreement,3,0.048828125,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_034_seed_3435234/dataset.npz
spin_dynamics_90_dataset,spin_sweep_axis,0.39,,cell_beta_0p39_p_0p00,35,dataset_035_seed_3535234,3nn_label_disagreement,3,0.043619791666666664,02_dnn_synthetic/01_dataset/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p39_p_0p00/dataset_035_seed_3535234/dataset.npz
